3.057148193359375000e+03, 6.231759277343750000e+03, 5.413996887207031250e+01, -2.377003784179687500e+02, -6.428015136718750000e+01, 1.897140655517578125e+02
3.063014160156250000e+03, 3.141097900390625000e+03, 5.277852249145507812e+01, -2.171339416503906250e+02, 5.665761184692382812e+01, 1.849506683349609375e+02
9.213287353515625000e+01, 3.147436523437500000e+03, 5.436953353881835938e+01, 3.232225341796875000e+02, 7.871810913085937500e+01, 1.905385589599609375e+02
7.354943084716796875e+01, 6.239922363281250000e+03, 6.198480987548828125e+01, 2.577625122070312500e+02, -3.506145095825195312e+01, 2.172074890136718750e+02
4.538029861450195312e+01, 9.331307617187500000e+03, 7.252746582031250000e+01, 1.590936889648437500e+02, -1.533729400634765625e+02, 2.541267089843750000e+02
6.768913269042968750e+01, 1.242706542968750000e+04, 1.081520080566406250e+01, 2.373089447021484375e+02, -2.556670074462890625e+02, 3.804225921630859375e+01
1.124037094116210938e+02, 1.234222070312500000e+04, 3.064913330078125000e+03, 3.939018554687500000e+02, -5.528732299804687500e+02, -2.105660247802734375e+02
1.203867568969726562e+02, 1.232449218750000000e+04, 6.133357910156250000e+03, 4.218655090332031250e+02, -6.149973754882812500e+02, -4.087394714355468750e+02
8.617942810058593750e+01, 9.277386718750000000e+03, 6.125856445312500000e+03, 3.020854492187500000e+02, -3.419307250976562500e+02, -4.353533630371093750e+02
1.016365814208984375e+02, 6.234650878906250000e+03, 3.146685546875000000e+03, 3.562276611328125000e+02, -5.345947265625000000e+01, 7.607872772216796875e+01
7.263858795166015625e+01, 9.293874023437500000e+03, 3.116897216796875000e+03, 2.546158752441406250e+02, -2.845152587890625000e+02, -2.806310272216796875e+01
3.092239257812500000e+03, 6.239371582031250000e+03, 6.139211914062500000e+03, -1.149370880126953125e+02, -3.715679931640625000e+01, -3.883152770996093750e+02
3.138370849609375000e+03, 9.304857421875000000e+03, 6.136693847656250000e+03, 4.687137222290039062e+01, -2.458259887695312500e+02, -3.973579711914062500e+02
3.108693847656250000e+03, 9.347258789062500000e+03, 3.149580322265625000e+03, -5.705096817016601562e+01, -9.731305694580078125e+01, 8.639848327636718750e+01
6.137916015625000000e+03, 6.239815917968750000e+03, 3.176195312500000000e+03, -3.928338928222656250e+02, -3.558254623413085938e+01, 1.796146850585937500e+02
6.120917480468750000e+03, 6.247749511718750000e+03, 6.160867187500000000e+03, -4.523915710449218750e+02, -7.795424461364746094e+00, -3.126654052734375000e+02
6.142923828125000000e+03, 9.366080078125000000e+03, 6.152127441406250000e+03, -3.752586364746093750e+02, -3.095306968688964844e+01, -3.432565612792968750e+02
6.168162109375000000e+03, 1.241352246093750000e+04, 6.128342773437500000e+03, -2.870488891601562500e+02, -3.033865661621093750e+02, -4.263685302734375000e+02
3.198906982421875000e+03, 1.238612207031250000e+04, 6.120970703125000000e+03, 2.590757446289062500e+02, -3.991667480468750000e+02, -4.521616821289062500e+02
6.188197753906250000e+03, 9.432966796875000000e+03, 3.118806152343750000e+03, -2.166150512695312500e+02, 2.031192626953125000e+02, -2.138814544677734375e+01
6.199437011718750000e+03, 1.242239257812500000e+04, 3.080917724609375000e+03, -1.775525360107421875e+02, -2.720094299316406250e+02, -1.545621337890625000e+02
3.191732421875000000e+03, 1.240754785156250000e+04, 3.099547851562500000e+03, 2.340303192138671875e+02, -3.240687255859375000e+02, -8.949160766601562500e+01
3.114880371093750000e+03, 9.365042968750000000e+03, 7.458639526367187500e+01, -3.540781402587890625e+01, -3.458787536621093750e+01, 2.614191589355468750e+02
3.154344970703125000e+03, 1.245303515625000000e+04, 7.122983551025390625e+01, 1.028930206298828125e+02, -1.648855438232421875e+02, 2.498865661621093750e+02
6.259080566406250000e+03, 9.428856445312500000e+03, 2.920759201049804688e+01, 3.193412208557128906e+01, 1.889848022460937500e+02, 1.024526062011718750e+02
6.246054687500000000e+03, 1.242699121093750000e+04, 7.738699340820312500e+01, -1.351446533203125000e+01, -2.561732177734375000e+02, 2.711994323730468750e+02
9.317530273437500000e+03, 1.237344433593750000e+04, 3.014666938781738281e+01, -2.017638092041015625e+02, -4.435894775390625000e+02, 1.059471893310546875e+02
9.275438476562500000e+03, 9.453682617187500000e+03, 3.043275146484375000e+03, -3.489472656250000000e+02, 2.757007751464843750e+02, -2.864992675781250000e+02
9.263066406250000000e+03, 1.238410449218750000e+04, 3.023643310546875000e+03, -3.923454284667968750e+02, -4.064553222656250000e+02, -3.555048522949218750e+02
9.260084960937500000e+03, 9.391977539062500000e+03, 6.157307128906250000e+03, -4.026461791992187500e+02, 5.959735870361328125e+01, -3.249004211425781250e+02
9.262846679687500000e+03, 1.239817089843750000e+04, 6.149898925781250000e+03, -3.930324096679687500e+02, -3.571107177734375000e+02, -3.507722473144531250e+02
9.276978515625000000e+03, 6.254056640625000000e+03, 3.129146728515625000e+03, -3.432263793945312500e+02, 1.422886562347412109e+01, 1.452513885498046875e+01
1.234432617187500000e+04, 6.242460937500000000e+03, 6.166982421875000000e+03, -5.456177978515625000e+02, -2.639200019836425781e+01, -2.912508850097656250e+02
1.232620898437500000e+04, 9.376743164062500000e+03, 6.210149414062500000e+03, -6.090424194335937500e+02, 6.038401603698730469e+00, -1.397718811035156250e+02
1.234298925781250000e+04, 1.243352832031250000e+04, 6.200821289062500000e+03, -5.502341308593750000e+02, -2.332318267822265625e+02, -1.723576049804687500e+02
1.231134277343750000e+04, 9.411130859375000000e+03, 3.013950439453125000e+03, -6.611558837890625000e+02, 1.264796676635742188e+02, -3.890611877441406250e+02
1.231885058593750000e+04, 1.241930273437500000e+04, 3.004779296875000000e+03, -6.348035278320312500e+02, -2.830983886718750000e+02, -4.212405700683593750e+02
1.239397851562500000e+04, 6.240499511718750000e+03, 3.074232421875000000e+03, -3.718581542968750000e+02, -3.326823043823242188e+01, -1.776773681640625000e+02
9.272349609375000000e+03, 5.725420379638671875e+01, 3.842072296142578125e+01, -3.596985168457031250e+02, 2.009234466552734375e+02, 1.345860290527343750e+02
9.288579101562500000e+03, 3.136882568359375000e+03, 3.014273881912231445e+00, -3.024955444335937500e+02, 4.136576461791992188e+01, 1.048372745513916016e+01
9.257325195312500000e+03, 6.222808593750000000e+03, 6.157958496093750000e+03, -4.123989257812500000e+02, -9.524750518798828125e+01, -3.225605773925781250e+02
9.262178710937500000e+03, 3.092686767578125000e+03, 3.183694091796875000e+03, -3.953740234375000000e+02, -1.134851913452148438e+02, 2.056953430175781250e+02
9.268635742187500000e+03, 1.149068679809570312e+02, 3.146701904296875000e+03, -3.727429199218750000e+02, 4.030453491210937500e+02, 7.602146148681640625e+01
9.284049804687500000e+03, 1.166833648681640625e+02, 6.162926757812500000e+03, -3.187703857421875000e+02, 4.092172851562500000e+02, -3.054949035644531250e+02
9.273180664062500000e+03, 3.103444335937500000e+03, 6.112017578125000000e+03, -3.568565673828125000e+02, -7.557457733154296875e+01, -4.838655700683593750e+02
1.234153222656250000e+04, 9.842942047119140625e+01, 3.111843505859375000e+03, -5.553901977539062500e+02, 3.449118957519531250e+02, -4.597937774658203125e+01
1.228357617187500000e+04, 1.030436706542968750e+02, 6.153602539062500000e+03, -7.583674316406250000e+02, 3.610576782226562500e+02, -3.380818481445312500e+02
1.228765625000000000e+04, 3.129529052734375000e+03, 6.109029785156250000e+03, -7.441405639648437500e+02, 1.596355628967285156e+01, -4.942549133300781250e+02
1.236919531250000000e+04, 3.134771484375000000e+03, 3.123374267578125000e+03, -4.585218811035156250e+02, 3.427526092529296875e+01, -5.552313804626464844e+00
1.230093750000000000e+04, 3.128319091796875000e+03, 9.214729492187500000e+03, -6.978767700195312500e+02, 1.135809516906738281e+01, -5.615509033203125000e+02
1.228960058593750000e+04, 5.713943004608154297e+00, 9.277549804687500000e+03, -7.376528930664062500e+02, 1.998050308227539062e+01, -3.414178466796875000e+02
9.286291015625000000e+03, 4.542794227600097656e+00, 9.247216796875000000e+03, -3.105097656250000000e+02, 1.591222095489501953e+01, -4.477203674316406250e+02
9.274479492187500000e+03, 3.108933593750000000e+03, 9.195541992187500000e+03, -3.519731445312500000e+02, -5.655867004394531250e+01, -6.287858886718750000e+02
9.364247070312500000e+03, 1.246985351562500000e+04, 1.247275390625000000e+04, -3.777378463745117188e+01, -1.060019149780273438e+02, -9.549191284179687500e+01
9.368994140625000000e+03, 9.413058593750000000e+03, 1.247169726562500000e+04, -2.133342361450195312e+01, 1.335138702392578125e+02, -9.925954437255859375e+01
1.236635546875000000e+04, 9.414690429687500000e+03, 9.336934570312500000e+03, -4.684243469238281250e+02, 1.390111999511718750e+02, -1.334029388427734375e+02
1.236093945312500000e+04, 1.242879980468750000e+04, 9.357673828125000000e+03, -4.873292541503906250e+02, -2.497882843017578125e+02, -6.073152160644531250e+01
1.235954199218750000e+04, 6.346267578125000000e+03, 9.268121093750000000e+03, -4.924962158203125000e+02, 3.372857360839843750e+02, -3.744929809570312500e+02
9.274048828125000000e+03, 6.289829101562500000e+03, 9.247296875000000000e+03, -3.535601501464843750e+02, 1.395799865722656250e+02, -4.474559631347656250e+02
9.322020507812500000e+03, 9.411189453125000000e+03, 9.286270507812500000e+03, -1.857129364013671875e+02, 1.267376327514648438e+02, -3.108707580566406250e+02
9.322630859375000000e+03, 1.242895214843750000e+04, 9.331842773437500000e+03, -1.835766601562500000e+02, -2.492831115722656250e+02, -1.512470397949218750e+02
6.236402832031250000e+03, 9.353014648437500000e+03, 1.241863378906250000e+04, -4.763060379028320312e+01, -7.707874298095703125e+01, -2.851459655761718750e+02
6.182440917968750000e+03, 6.247314941406250000e+03, 1.244615429687500000e+04, -2.367418060302734375e+02, -9.401659011840820312e+00, -1.887032165527343750e+02
3.182024902343750000e+03, 1.243873437500000000e+04, 1.240201269531250000e+04, 1.995342407226562500e+02, -2.147581176757812500e+02, -3.434389953613281250e+02
6.215087402343750000e+03, 1.245051660156250000e+04, 9.260303710937500000e+03, -1.226770172119140625e+02, -1.734515686035156250e+02, -4.018632812500000000e+02
3.194361328125000000e+03, 1.241265625000000000e+04, 9.229643554687500000e+03, 2.430092315673828125e+02, -3.061097717285156250e+02, -5.090625610351562500e+02
6.131007324218750000e+03, 6.275010742187500000e+03, 9.228438476562500000e+03, -4.170086364746093750e+02, 8.794107055664062500e+01, -5.133439941406250000e+02
6.176489257812500000e+03, 9.357546875000000000e+03, 9.217933593750000000e+03, -2.578775329589843750e+02, -6.146574020385742188e+01, -5.502955322265625000e+02
3.136237304687500000e+03, 9.301617187500000000e+03, 9.200196289062500000e+03, 3.964927673339843750e+01, -2.571040649414062500e+02, -6.124296875000000000e+02
3.100364257812500000e+03, 6.237735351562500000e+03, 9.212666015625000000e+03, -8.633695983886718750e+01, -4.291471862792968750e+01, -5.687760620117187500e+02
4.984076690673828125e+01, 9.277502929687500000e+03, 9.256925781250000000e+03, 1.747844390869140625e+02, -3.413936462402343750e+02, -4.137080993652343750e+02
8.620907592773437500e+01, 1.235424609375000000e+04, 9.264138671875000000e+03, 3.021618652343750000e+02, -5.107464599609375000e+02, -3.881995239257812500e+02
5.509205627441406250e+01, 1.237148046875000000e+04, 1.240481152343750000e+04, 1.933248596191406250e+02, -4.503567199707031250e+02, -3.338205566406250000e+02
1.567601299285888672e+01, 9.264313476562500000e+03, 1.241127539062500000e+04, 5.489717102050781250e+01, -3.877607727050781250e+02, -3.110221557617187500e+02
3.103385742187500000e+03, 9.304055664062500000e+03, 1.240180468750000000e+04, -7.601973724365234375e+01, -2.484130401611328125e+02, -3.441271057128906250e+02
3.708774185180664062e+01, 6.246009765625000000e+03, 1.240541015625000000e+04, 1.301049041748046875e+02, -1.365755462646484375e+01, -3.314899291992187500e+02
8.482563018798828125e+01, 3.105008544921875000e+03, 1.238467773437500000e+04, 2.976449890136718750e+02, -6.996377563476562500e+01, -4.041126403808593750e+02
3.052596435546875000e+03, 3.123193359375000000e+03, 1.242121386718750000e+04, -2.536183319091796875e+02, -6.082881927490234375e+00, -2.761663513183593750e+02
3.093961181640625000e+03, 6.217591796875000000e+03, 1.240750683593750000e+04, -1.087208709716796875e+02, -1.139604568481445312e+02, -3.241437988281250000e+02
6.757661437988281250e+01, 6.222242187500000000e+03, 9.257907226562500000e+03, 2.369084625244140625e+02, -9.759376525878906250e+01, -4.103447265625000000e+02
7.966164398193359375e+01, 3.113006591796875000e+03, 9.255735351562500000e+03, 2.794903564453125000e+02, -4.174104690551757812e+01, -4.179444274902343750e+02
3.036395263671875000e+03, 3.150230712890625000e+03, 9.241709960937500000e+03, -3.104252929687500000e+02, 8.842618560791015625e+01, -4.670212402343750000e+02
6.149400390625000000e+03, 3.162636230468750000e+03, 9.224442382812500000e+03, -3.525248718261718750e+02, 1.316430053710937500e+02, -5.273375854492187500e+02
6.152862792968750000e+03, 3.169648437500000000e+03, 1.245811425781250000e+04, -3.403801269531250000e+02, 1.563813934326171875e+02, -1.470721893310546875e+02
6.188772460937500000e+03, 1.548381447792053223e+00, 9.270487304687500000e+03, -2.146032104492187500e+02, 5.498344898223876953e+00, -3.661777038574218750e+02
3.036338623046875000e+03, 3.995631790161132812e+01, 9.285921875000000000e+03, -3.106062622070312500e+02, 1.401148529052734375e+02, -3.121470947265625000e+02
7.612373352050781250e+01, 6.532969665527343750e+01, 9.277297851562500000e+03, 2.670875549316406250e+02, 2.289245605468750000e+02, -3.423801879882812500e+02
3.038417968750000000e+03, 1.763994979858398438e+01, 1.243931933593750000e+04, -3.035410766601562500e+02, 6.156997680664062500e+01, -2.127352752685546875e+02
9.112684631347656250e+01, 3.614065933227539062e+01, 1.242335742187500000e+04, 3.196586608886718750e+02, 1.266396255493164062e+02, -2.685873107910156250e+02
3.054931640625000000e+03, 7.515938758850097656e+00, 1.560793359375000000e+04, -2.455196990966796875e+02, 2.641528701782226562e+01, -5.975423812866210938e+01
3.113837402343750000e+03, 6.211465820312500000e+03, 1.561359082031250000e+04, -3.906983566284179688e+01, -1.351836853027343750e+02, -4.001418304443359375e+01
1.344385375976562500e+02, 3.104651123046875000e+03, 1.556963671875000000e+04, 4.712502441406250000e+02, -7.129701995849609375e+01, -1.940173187255859375e+02
3.093224121093750000e+03, 3.113453857421875000e+03, 1.562415332031250000e+04, -1.113572921752929688e+02, -4.048245239257812500e+01, -2.920021057128906250e+00
1.921899414062500000e+02, 3.135589599609375000e+03, 1.874028320312500000e+04, 6.735518798828125000e+02, 3.734055328369140625e+01, -3.444675445556640625e+01
1.399614105224609375e+02, 6.196080078125000000e+03, 1.872613476562500000e+04, 4.905484313964843750e+02, -1.892864532470703125e+02, -8.380907440185546875e+01
6.181105957031250000e+03, 3.160690673828125000e+03, 1.564190234375000000e+04, -2.415390472412109375e+02, 1.248172683715820312e+02, 5.921407699584960938e+01
6.170181152343750000e+03, 1.192683029174804688e+01, 1.563422558593750000e+04, -2.799897460937500000e+02, 4.180726623535156250e+01, 3.231077575683593750e+01
1.929255676269531250e+02, 3.070311035156250000e+03, 2.491748437500000000e+04, 6.760348510742187500e+02, -1.913573303222656250e+02, -2.891230773925781250e+02
3.166404052734375000e+03, 1.458254814147949219e+01, 2.492893164062500000e+04, 1.448421478271484375e+02, 5.140440750122070312e+01, -2.491733551025390625e+02
3.230965576171875000e+03, 3.101030273437500000e+03, 2.489011328125000000e+04, 3.710592041015625000e+02, -8.420860290527343750e+01, -3.850232849121093750e+02
6.212312011718750000e+03, 9.468650054931640625e+01, 2.188322851562500000e+04, -1.321355743408203125e+02, 3.317979125976562500e+02, 2.892378807067871094e+01
6.187921875000000000e+03, 6.285634231567382812e+01, 1.879553320312500000e+04, -2.178490447998046875e+02, 2.202570495605468750e+02, 1.595871276855468750e+02
3.106557128906250000e+03, 4.541463470458984375e+01, 1.874872851562500000e+04, -6.432037353515625000e+01, 1.591215362548828125e+02, -4.215662479400634766e+00
3.143622070312500000e+03, 5.400784683227539062e+01, 2.186157031250000000e+04, 6.534343719482421875e+01, 1.892463989257812500e+02, -4.736690521240234375e+01
6.181196777343750000e+03, 3.142466308593750000e+03, 1.883531445312500000e+04, -2.414688568115234375e+02, 6.129971694946289062e+01, 2.989915771484375000e+02
3.137023437500000000e+03, 3.135880615234375000e+03, 1.879974414062500000e+04, 4.244934082031250000e+01, 3.844133377075195312e+01, 1.745891418457031250e+02
3.194752685546875000e+03, 3.140072509765625000e+03, 2.182918945312500000e+04, 2.444468383789062500e+02, 5.314452362060546875e+01, -1.608409271240234375e+02
3.215568847656250000e+03, 6.129454589843750000e+03, 2.180634179687500000e+04, 3.173431091308593750e+02, -4.227499084472656250e+02, -2.408438873291015625e+02
3.146316406250000000e+03, 6.174302734375000000e+03, 1.878112304687500000e+04, 7.481807708740234375e+01, -2.656412353515625000e+02, 1.093412704467773438e+02
6.217634277343750000e+03, 3.160917236328125000e+03, 2.189482031250000000e+04, -1.133882751464843750e+02, 1.258776855468750000e+02, 6.947733306884765625e+01
3.281837402343750000e+03, 6.148567871093750000e+03, 2.489510742187500000e+04, 5.493183593750000000e+02, -3.554804077148437500e+02, -3.675223693847656250e+02
1.400826568603515625e+02, 6.172706054687500000e+03, 2.490762695312500000e+04, 4.908945922851562500e+02, -2.710690917968750000e+02, -3.236455078125000000e+02
1.702862548828125000e+02, 6.167200683593750000e+03, 2.176337304687500000e+04, 5.967111206054687500e+02, -2.904377441406250000e+02, -3.908215942382812500e+02
2.307547302246093750e+02, 3.123941894531250000e+03, 2.180403320312500000e+04, 8.085583496093750000e+02, -3.409983634948730469e+00, -2.483753051757812500e+02
1.021895294189453125e+02, 9.274028320312500000e+03, 2.178709960937500000e+04, 3.582113647460937500e+02, -3.535059509277343750e+02, -3.077054443359375000e+02
8.133829498291015625e+01, 9.341684570312500000e+03, 2.496761914062500000e+04, 2.853049011230468750e+02, -1.166914901733398438e+02, -1.137532653808593750e+02
3.266853271484375000e+03, 9.290938476562500000e+03, 2.496975195312500000e+04, 4.967836608886718750e+02, -2.944975891113281250e+02, -1.060989227294921875e+02
6.228093750000000000e+03, 6.233303710937500000e+03, 1.881421875000000000e+04, -7.674655151367187500e+01, -5.849299240112304688e+01, 2.250285186767578125e+02
3.225586425781250000e+03, 9.246494140625000000e+03, 2.179675585937500000e+04, 3.521689453125000000e+02, -4.500169067382812500e+02, -2.738811645507812500e+02
3.180854492187500000e+03, 1.239768652343750000e+04, 2.181408007812500000e+04, 1.954424438476562500e+02, -3.586666564941406250e+02, -2.133631286621093750e+02
8.328098297119140625e+01, 1.243238281250000000e+04, 2.183876171875000000e+04, 2.920910339355468750e+02, -2.372660522460937500e+02, -1.268995285034179688e+02
9.462754821777343750e+01, 1.238774414062500000e+04, 1.872608007812500000e+04, 3.318956909179687500e+02, -3.936297302246093750e+02, -8.416413879394531250e+01
6.984120178222656250e+01, 1.237021777343750000e+04, 1.553201953125000000e+04, 2.450987091064453125e+02, -4.548861389160156250e+02, -3.254731140136718750e+02
5.738693237304687500e+01, 9.253262695312500000e+03, 1.553030273437500000e+04, 2.014686126708984375e+02, -4.264670410156250000e+02, -3.315133361816406250e+02
7.883381652832031250e+01, 6.245857421875000000e+03, 1.556122265625000000e+04, 2.763558349609375000e+02, -1.413372802734375000e+01, -2.234428558349609375e+02
1.049358215332031250e+02, 9.247520507812500000e+03, 1.869721093750000000e+04, 3.678524780273437500e+02, -4.463123474121093750e+02, -1.851324005126953125e+02
3.184915527343750000e+03, 9.271104492187500000e+03, 1.872927539062500000e+04, 2.096726226806640625e+02, -3.637242736816406250e+02, -7.298603820800781250e+01
6.225488281250000000e+03, 6.238706542968750000e+03, 1.562021582031250000e+04, -8.597895050048828125e+01, -3.948721694946289062e+01, -1.674039077758789062e+01
3.129386962890625000e+03, 9.297905273437500000e+03, 1.560322460937500000e+04, 1.529146480560302734e+01, -2.697941894531250000e+02, -7.621051025390625000e+01
3.196779296875000000e+03, 1.240613574218750000e+04, 1.557045214843750000e+04, 2.512104187011718750e+02, -3.292236328125000000e+02, -1.908551177978515625e+02
3.199686523437500000e+03, 1.237900878906250000e+04, 1.871094140625000000e+04, 2.613704223632812500e+02, -4.240969848632812500e+02, -1.372332000732421875e+02
6.319591308593750000e+03, 1.236985449218750000e+04, 1.871447070312500000e+04, 2.438774719238281250e+02, -4.561077270507812500e+02, -1.248017501831054688e+02
6.306347656250000000e+03, 1.245395410156250000e+04, 1.558103027343750000e+04, 1.974545593261718750e+02, -1.616724548339843750e+02, -1.538443908691406250e+02
9.298593750000000000e+03, 6.301337890625000000e+03, 1.251025292968750000e+04, -2.675369262695312500e+02, 1.799100646972656250e+02, 3.591613769531250000e+01
6.271365722656250000e+03, 9.341310546875000000e+03, 1.563614257812500000e+04, 7.489855957031250000e+01, -1.177932968139648438e+02, 3.904358291625976562e+01
9.376578125000000000e+03, 6.286827636718750000e+03, 1.566847460937500000e+04, 5.782468795776367188e+00, 1.291757659912109375e+02, 1.520582122802734375e+02
1.243613378906250000e+04, 9.354092773437500000e+03, 1.570249902343750000e+04, -2.239223937988281250e+02, -7.364161682128906250e+01, 2.714972534179687500e+02
1.244882128906250000e+04, 6.310415527343750000e+03, 1.575505175781250000e+04, -1.797092742919921875e+02, 2.119785766601562500e+02, 4.554023437500000000e+02
1.239234179687500000e+04, 6.360604003906250000e+03, 1.255204882812500000e+04, -3.775514526367187500e+02, 3.875245971679687500e+02, 1.823544769287109375e+02
1.239505664062500000e+04, 9.416100585937500000e+03, 1.249254199218750000e+04, -3.678604431152343750e+02, 1.439705810546875000e+02, -2.608145141601562500e+01
9.406496093750000000e+03, 1.246982910156250000e+04, 1.561076367187500000e+04, 1.100576400756835938e+02, -1.058663864135742188e+02, -4.991702651977539062e+01
1.236487500000000000e+04, 1.244551367187500000e+04, 1.248967773437500000e+04, -4.735729980468750000e+02, -1.912252044677734375e+02, -3.608457946777343750e+01
1.241113671875000000e+04, 1.247312304687500000e+04, 1.566505273437500000e+04, -3.115394287109375000e+02, -9.430693817138671875e+01, 1.404124145507812500e+02
9.402724609375000000e+03, 9.374011718750000000e+03, 1.566467480468750000e+04, 9.686244201660156250e+01, -3.364079236984252930e+00, 1.390112915039062500e+02
9.438491210937500000e+03, 1.238550585937500000e+04, 1.874240820312500000e+04, 2.222089233398437500e+02, -4.012905883789062500e+02, -2.679248809814453125e+01
1.246952636718750000e+04, 1.242197753906250000e+04, 1.877168164062500000e+04, -1.068008651733398438e+02, -2.734459838867187500e+02, 7.600079345703125000e+01
1.248004687500000000e+04, 1.234374707031250000e+04, 2.190287500000000000e+04, -7.019673156738281250e+01, -5.475370483398437500e+02, 9.745130920410156250e+01
9.466404296875000000e+03, 1.232182519531250000e+04, 2.189454296875000000e+04, 3.203666076660156250e+02, -6.243249511718750000e+02, 6.842343902587890625e+01
6.366362792968750000e+03, 1.233829003906250000e+04, 2.184660156250000000e+04, 4.077601013183593750e+02, -5.666434326171875000e+02, -9.948876953125000000e+01
6.373943847656250000e+03, 9.264537109375000000e+03, 2.185887890625000000e+04, 4.343106689453125000e+02, -3.868222961425781250e+02, -5.673653793334960938e+01
6.305136230468750000e+03, 9.316098632812500000e+03, 1.878387500000000000e+04, 1.932314910888671875e+02, -2.063780364990234375e+02, 1.189911651611328125e+02
9.414305664062500000e+03, 6.299459472656250000e+03, 2.194096289062500000e+04, 1.378044891357421875e+02, 1.736153411865234375e+02, 2.311396636962890625e+02
9.458307617187500000e+03, 9.311133789062500000e+03, 2.191530664062500000e+04, 2.921444396972656250e+02, -2.240240020751953125e+02, 1.412359466552734375e+02
1.248035937500000000e+04, 9.290691406250000000e+03, 2.193506054687500000e+04, -6.915456390380859375e+01, -2.954338989257812500e+02, 2.104282226562500000e+02
9.421222656250000000e+03, 6.301088867187500000e+03, 1.881823242187500000e+04, 1.619894104003906250e+02, 1.793282318115234375e+02, 2.391071472167968750e+02
9.428520507812500000e+03, 9.344109375000000000e+03, 1.882187109375000000e+04, 1.878284149169921875e+02, -1.084628524780273438e+02, 2.518463592529296875e+02
1.247391503906250000e+04, 9.308381835937500000e+03, 1.884060546875000000e+04, -9.174904632568359375e+01, -2.332317352294921875e+02, 3.174954223632812500e+02
1.246058398437500000e+04, 3.250085205078125000e+03, 1.883385351562500000e+04, -1.385086212158203125e+02, 4.379396057128906250e+02, 2.939295043945312500e+02
9.368445312500000000e+03, 3.169667724609375000e+03, 1.882025195312500000e+04, -2.268476676940917969e+01, 1.561683654785156250e+02, 2.462538146972656250e+02
9.347713867187500000e+03, 3.186619873046875000e+03, 2.193203515625000000e+04, -9.566812896728515625e+01, 2.156443481445312500e+02, 1.998883972167968750e+02
6.320122070312500000e+03, 3.164451904296875000e+03, 2.498249023437500000e+04, 2.458391418457031250e+02, 1.385366210937500000e+02, -6.148323822021484375e+01
6.373816406250000000e+03, 6.195024902343750000e+03, 2.497745117187500000e+04, 4.339074707031250000e+02, -1.929260101318359375e+02, -7.926618194580078125e+01
6.277939453125000000e+03, 6.199163085937500000e+03, 2.189689257812500000e+04, 9.803418731689453125e+01, -1.782666473388671875e+02, 7.701811981201171875e+01
